query_id,execution_time_ms,query_plan_text
s33,40.237,Finalize Aggregate  (cost=21282.35..21282.36 rows=1 width=8) (actual time=38.839..40.588 rows=1 loops=1) |   ->  Gather  (cost=21282.23..21282.34 rows=1 width=8) (actual time=38.735..40.582 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=20282.23..20282.24 rows=1 width=8) (actual time=33.930..33.934 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=11544.50..14367.09 rows=2366057 width=0) (actual time=25.029..33.829 rows=3150 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..2369.32 rows=102532 width=4) (actual time=0.004..4.263 rows=87152 loops=2) |                     ->  Parallel Hash  (cost=11510.14..11510.14 rows=2749 width=12) (actual time=23.934..23.937 rows=220 loops=2) |                           Buckets: 8192  Batches: 1  Memory Usage: 128kB |                           ->  Parallel Hash Join  (cost=6814.85..11510.14 rows=2749 width=12) (actual time=8.500..23.868 rows=220 loops=2) |                                 Hash Cond: (ph.userid = u.id) |                                 ->  Parallel Seq Scan on posthistory ph  (cost=0.00..4023.45 rows=178345 width=4) (actual time=0.004..7.495 rows=151594 loops=2) |                                 ->  Parallel Hash  (cost=6813.93..6813.93 rows=74 width=8) (actual time=6.866..6.867 rows=20 loops=2) |                                       Buckets: 1024  Batches: 1  Memory Usage: 72kB |                                       ->  Nested Loop  (cost=0.29..6813.93 rows=74 width=8) (actual time=2.332..6.850 rows=20 loops=2) |                                             ->  Parallel Seq Scan on votes v  (cost=0.00..5537.13 rows=969 width=4) (actual time=0.046..6.034 rows=866 loops=2) |                                                   Filter: ((bountyamount >= 0) AND (creationdate >= '2010-07-26 00:00:00'::timestamp without time zone) AND (creationdate <= '2014-09-08 00:00:00'::timestamp without time zone)) |                                                   Rows Removed by Filter: 163166 |                                             ->  Index Scan using users_pkey on users u  (cost=0.29..1.32 rows=1 width=4) (actual time=0.001..0.001 rows=0 loops=1731) |                                                   Index Cond: (id = v.userid) |                                                   Filter: ((reputation >= 1) AND (views >= 0) AND (views <= 110) AND (creationdate >= '2010-07-28 19:29:11'::timestamp without time zone) AND (creationdate <= '2014-08-14 05:29:30'::timestamp without time zone) AND (upvotes = 0)) |                                                   Rows Removed by Filter: 1 | Planning Time: 0.312 ms | Execution Time: 40.615 ms
s34,37088.123,"Finalize Aggregate  (cost=175559.95..175559.96 rows=1 width=8) (actual time=37079.447..37087.152 rows=1 loops=1) |   ->  Gather  (cost=175559.84..175559.95 rows=1 width=8) (actual time=37079.425..37087.134 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=174559.84..174559.85 rows=1 width=8) (actual time=36623.161..36623.166 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=9808.32..12914.54 rows=64658122 width=0) (actual time=253.193..22359.185 rows=296584646 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..2881.99 rows=14245 width=4) (actual time=0.035..6.945 rows=12488 loops=2) |                           Filter: ((creationdate >= '2010-07-20 23:17:28'::timestamp without time zone) AND (score = 1)) |                           Rows Removed by Filter: 74664 |                     ->  Parallel Hash  (cost=9194.02..9194.02 rows=49144 width=12) (actual time=242.609..242.612 rows=506418 loops=2) |                           Buckets: 262144 (originally 131072)  Batches: 32 (originally 1)  Memory Usage: 10208kB |                           ->  Hash Join  (cost=3742.03..9194.02 rows=49144 width=12) (actual time=53.590..119.227 rows=506418 loops=2) |                                 Hash Cond: (v.userid = u.id) |                                 ->  Parallel Seq Scan on votes v  (cost=0.00..4089.79 rows=192979 width=4) (actual time=0.012..9.833 rows=164032 loops=2) |                                 ->  Hash  (cost=2744.80..2744.80 rows=79778 width=8) (actual time=53.273..53.275 rows=77791 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 4063kB |                                       ->  Hash Join  (cost=1304.66..2744.80 rows=79778 width=8) (actual time=20.842..41.784 rows=77791 loops=2) |                                             Hash Cond: (b.userid = u.id) |                                             ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.008..4.459 rows=79851 loops=2) |                                             ->  Hash  (cost=801.06..801.06 rows=40288 width=4) (actual time=20.640..20.641 rows=40173 loops=2) |                                                   Buckets: 65536  Batches: 1  Memory Usage: 1925kB |                                                   ->  Seq Scan on users u  (cost=0.00..801.06 rows=40288 width=4) (actual time=12.334..15.928 rows=40173 loops=2) |                                                         Filter: (creationdate >= '2010-07-20 01:27:29'::timestamp without time zone) |                                                         Rows Removed by Filter: 152 | Planning Time: 0.314 ms | JIT: |   Functions: 68 |   Options: Inlining false, Optimization false, Expressions true, Deforming true |   Timing: Generation 1.736 ms, Inlining 0.000 ms, Optimization 1.042 ms, Emission 23.817 ms, Total 26.595 ms | Execution Time: 37088.123 ms"
s35,196.393,Finalize Aggregate  (cost=16838.14..16838.15 rows=1 width=8) (actual time=194.150..195.843 rows=1 loops=1) |   ->  Gather  (cost=16838.03..16838.14 rows=1 width=8) (actual time=193.704..195.837 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=15838.03..15838.04 rows=1 width=8) (actual time=189.001..189.005 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=8611.56..11540.66 rows=1718948 width=0) (actual time=25.515..131.625 rows=1584862 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..2625.65 rows=79705 width=4) (actual time=0.004..5.248 rows=67444 loops=2) |                           Filter: (score = 0) |                           Rows Removed by Filter: 19709 |                     ->  Parallel Hash  (cost=8608.63..8608.63 rows=234 width=12) (actual time=25.312..25.314 rows=9173 loops=2) |                           Buckets: 32768 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 1400kB |                           ->  Hash Join  (cost=2228.94..8608.63 rows=234 width=12) (actual time=11.888..19.537 rows=9173 loops=2) |                                 Hash Cond: (u.id = b.userid) |                                 ->  Nested Loop  (cost=0.29..6328.23 rows=95 width=8) (actual time=0.249..6.974 rows=456 loops=2) |                                       ->  Parallel Seq Scan on votes v  (cost=0.00..5054.68 rows=981 width=4) (actual time=0.039..6.172 rows=870 loops=2) |                                             Filter: ((bountyamount >= 0) AND (creationdate <= '2014-09-11 00:00:00'::timestamp without time zone)) |                                             Rows Removed by Filter: 163162 |                                       ->  Index Scan using users_pkey on users u  (cost=0.29..1.30 rows=1 width=4) (actual time=0.001..0.001 rows=1 loops=1740) |                                             Index Cond: (id = v.userid) |                                             Filter: ((downvotes <= 57) AND (creationdate >= '2010-08-26 09:01:31'::timestamp without time zone) AND (creationdate <= '2014-08-10 11:01:39'::timestamp without time zone)) |                                             Rows Removed by Filter: 0 |                                 ->  Hash  (cost=1230.51..1230.51 rows=79851 width=4) (actual time=11.535..11.536 rows=79851 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 3832kB |                                       ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.003..4.476 rows=79851 loops=2) | Planning Time: 0.296 ms | Execution Time: 195.893 ms
s36,39.017,Finalize Aggregate  (cost=17397.51..17397.52 rows=1 width=8) (actual time=37.243..38.927 rows=1 loops=1) |   ->  Gather  (cost=17397.40..17397.51 rows=1 width=8) (actual time=36.790..38.922 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=16397.40..16397.41 rows=1 width=8) (actual time=32.104..32.107 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=9088.02..12017.20 rows=1752078 width=0) (actual time=20.934..31.191 rows=26156 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..2625.65 rows=79705 width=4) (actual time=0.006..5.052 rows=67444 loops=2) |                           Filter: (score = 0) |                           Rows Removed by Filter: 19709 |                     ->  Parallel Hash  (cost=9085.05..9085.05 rows=238 width=12) (actual time=20.767..20.770 rows=1618 loops=2) |                           Buckets: 4096 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 248kB |                           ->  Hash Join  (cost=2228.94..9085.05 rows=238 width=12) (actual time=11.981..18.871 rows=1618 loops=2) |                                 Hash Cond: (u.id = b.userid) |                                 ->  Nested Loop  (cost=0.29..6803.56 rows=97 width=8) (actual time=0.185..6.845 rows=190 loops=2) |                                       ->  Parallel Seq Scan on votes v  (cost=0.00..5537.13 rows=964 width=4) (actual time=0.076..6.088 rows=867 loops=2) |                                             Filter: ((bountyamount >= 0) AND (bountyamount <= 300) AND (creationdate >= '2010-07-29 00:00:00'::timestamp without time zone)) |                                             Rows Removed by Filter: 163165 |                                       ->  Index Scan using users_pkey on users u  (cost=0.29..1.31 rows=1 width=4) (actual time=0.001..0.001 rows=0 loops=1734) |                                             Index Cond: (id = v.userid) |                                             Filter: ((upvotes >= 0) AND (upvotes <= 18)) |                                             Rows Removed by Filter: 0 |                                 ->  Hash  (cost=1230.51..1230.51 rows=79851 width=4) (actual time=11.694..11.694 rows=79851 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 3832kB |                                       ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.005..4.520 rows=79851 loops=2) | Planning Time: 0.298 ms | Execution Time: 38.988 ms
s37,179.834,Finalize Aggregate  (cost=34192.88..34192.89 rows=1 width=8) (actual time=189.312..191.870 rows=1 loops=1) |   ->  Gather  (cost=34192.77..34192.88 rows=1 width=8) (actual time=188.223..191.863 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=33192.77..33192.78 rows=1 width=8) (actual time=183.721..183.730 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=10925.67..30580.70 rows=1044826 width=0) (actual time=44.135..154.099 rows=816840 loops=2) |                     Hash Cond: (pl.postid = ph.postid) |                     ->  Parallel Hash Join  (cost=3982.77..15977.01 rows=242359 width=12) (actual time=16.957..62.637 rows=141420 loops=2) |                           Hash Cond: (pl.postid = c.postid) |                           ->  Hash Join  (cost=331.80..8560.02 rows=52008 width=8) (actual time=1.591..29.843 rows=34850 loops=2) |                                 Hash Cond: (v.postid = pl.postid) |                                 ->  Parallel Seq Scan on votes v  (cost=0.00..4089.79 rows=192979 width=4) (actual time=0.003..9.288 rows=164032 loops=2) |                                 ->  Hash  (cost=193.02..193.02 rows=11102 width=4) (actual time=1.561..1.561 rows=11102 loops=2) |                                       Buckets: 16384  Batches: 1  Memory Usage: 519kB |                                       ->  Seq Scan on postlinks pl  (cost=0.00..193.02 rows=11102 width=4) (actual time=0.012..0.682 rows=11102 loops=2) |                           ->  Parallel Hash  (cost=2369.32..2369.32 rows=102532 width=4) (actual time=14.925..14.931 rows=87152 loops=2) |                                 Buckets: 262144  Batches: 1  Memory Usage: 8896kB |                                 ->  Parallel Seq Scan on comments c  (cost=0.00..2369.32 rows=102532 width=4) (actual time=0.005..5.423 rows=87152 loops=2) |                     ->  Parallel Hash  (cost=4915.18..4915.18 rows=162218 width=4) (actual time=26.503..26.503 rows=137746 loops=2) |                           Buckets: 524288  Batches: 1  Memory Usage: 14912kB |                           ->  Parallel Seq Scan on posthistory ph  (cost=0.00..4915.18 rows=162218 width=4) (actual time=0.492..10.643 rows=137746 loops=2) |                                 Filter: ((creationdate >= '2011-05-07 21:47:19'::timestamp without time zone) AND (creationdate <= '2014-09-10 13:19:54'::timestamp without time zone)) |                                 Rows Removed by Filter: 13847 | Planning Time: 0.211 ms | Execution Time: 191.907 ms
s38,5440.982,"Finalize Aggregate  (cost=3270379.61..3270379.62 rows=1 width=8) (actual time=5821.393..5823.514 rows=1 loops=1) |   ->  Gather  (cost=3270379.50..3270379.61 rows=1 width=8) (actual time=5821.383..5823.507 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=3269379.50..3269379.51 rows=1 width=8) (actual time=5746.299..5746.303 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=29539.86..63492.48 rows=1282354807 width=0) (actual time=461.147..3771.750 rows=52871370 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..3138.32 rows=78234 width=4) (actual time=0.085..6.871 rows=66352 loops=2) |                           Filter: ((creationdate >= '2010-09-05 16:04:35'::timestamp without time zone) AND (creationdate <= '2014-09-11 04:35:36'::timestamp without time zone) AND (score = 0)) |                           Rows Removed by Filter: 20800 |                     ->  Parallel Hash  (cost=9765.89..9765.89 rows=1137518 width=12) (actual time=444.897..444.900 rows=221720 loops=2) |                           Buckets: 262144  Batches: 16  Memory Usage: 4160kB |                           ->  Hash Join  (cost=3829.73..9765.89 rows=1137518 width=12) (actual time=365.009..406.261 rows=221720 loops=2) |                                 Hash Cond: (ph.userid = u.id) |                                 ->  Parallel Seq Scan on posthistory ph  (cost=0.00..5361.04 rows=24758 width=4) (actual time=303.998..312.377 rows=21374 loops=2) |                                       Filter: ((creationdate >= '2010-07-26 20:01:58'::timestamp without time zone) AND (creationdate <= '2014-09-13 17:29:23'::timestamp without time zone) AND (posthistorytypeid = 1)) |                                       Rows Removed by Filter: 130220 |                                 ->  Hash  (cost=2841.91..2841.91 rows=79025 width=8) (actual time=60.808..60.809 rows=79006 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 4111kB |                                       ->  Hash Join  (cost=1204.31..2841.91 rows=79025 width=8) (actual time=11.908..43.438 rows=79006 loops=2) |                                             Hash Cond: (b.userid = u.id) |                                             ->  Seq Scan on badges b  (cost=0.00..1430.14 rows=79025 width=4) (actual time=0.057..8.299 rows=79006 loops=2) |                                                   Filter: (date <= '2014-09-04 08:54:56'::timestamp without time zone) |                                                   Rows Removed by Filter: 845 |                                             ->  Hash  (cost=700.25..700.25 rows=40325 width=4) (actual time=11.716..11.717 rows=40325 loops=2) |                                                   Buckets: 65536  Batches: 1  Memory Usage: 1930kB |                                                   ->  Seq Scan on users u  (cost=0.00..700.25 rows=40325 width=4) (actual time=0.014..3.955 rows=40325 loops=2) | Planning Time: 0.342 ms | JIT: |   Functions: 72 |   Options: Inlining true, Optimization true, Expressions true, Deforming true |   Timing: Generation 1.939 ms, Inlining 74.867 ms, Optimization 290.501 ms, Emission 242.801 ms, Total 610.108 ms | Execution Time: 5824.555 ms"
s39,324.817,"Finalize Aggregate  (cost=4904910.98..4904910.99 rows=1 width=8) (actual time=343.135..345.392 rows=1 loops=1) |   ->  Gather  (cost=4904910.87..4904910.98 rows=1 width=8) (actual time=343.001..345.380 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=4903910.87..4903910.88 rows=1 width=8) (actual time=336.609..336.614 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=39276.80..88201.39 rows=1926283794 width=0) (actual time=224.449..297.537 rows=1017305 loops=2) |                     Hash Cond: (c.userid = u.id) |                     ->  Parallel Seq Scan on comments c  (cost=0.00..2881.99 rows=78948 width=4) (actual time=0.019..5.942 rows=67395 loops=2) |                           Filter: ((creationdate >= '2010-07-20 10:52:57'::timestamp without time zone) AND (score = 0)) |                           Rows Removed by Filter: 19758 |                     ->  Parallel Hash  (cost=9842.86..9842.86 rows=1693275 width=12) (actual time=209.924..209.927 rows=51706 loops=2) |                           Buckets: 262144  Batches: 32  Memory Usage: 2304kB |                           ->  Hash Join  (cost=4062.65..9842.86 rows=1693275 width=12) (actual time=187.557..201.503 rows=51706 loops=2) |                                 Hash Cond: (ph.userid = u.id) |                                 ->  Parallel Seq Scan on posthistory ph  (cost=0.00..4915.18 rows=38634 width=4) (actual time=154.721..160.824 rows=33002 loops=2) |                                       Filter: ((creationdate >= '2011-01-31 15:35:37'::timestamp without time zone) AND (posthistorytypeid = 5)) |                                       Rows Removed by Filter: 118591 |                                 ->  Hash  (cost=3120.33..3120.33 rows=75386 width=8) (actual time=32.713..32.714 rows=58111 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 3294kB |                                       ->  Hash Join  (cost=1680.19..3120.33 rows=75386 width=8) (actual time=7.257..25.022 rows=58111 loops=2) |                                             Hash Cond: (b.userid = u.id) |                                             ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.017..4.023 rows=79851 loops=2) |                                             ->  Hash  (cost=1204.31..1204.31 rows=38070 width=4) (actual time=7.137..7.137 rows=38069 loops=2) |                                                   Buckets: 65536  Batches: 1  Memory Usage: 1851kB |                                                   ->  Seq Scan on users u  (cost=0.00..1204.31 rows=38070 width=4) (actual time=0.017..3.157 rows=38069 loops=2) |                                                         Filter: ((reputation >= 1) AND (reputation <= 356) AND (downvotes <= 34) AND (creationdate >= '2010-07-19 21:29:29'::timestamp without time zone) AND (creationdate <= '2014-08-20 14:31:46'::timestamp without time zone)) |                                                         Rows Removed by Filter: 2256 | Planning Time: 0.305 ms | JIT: |   Functions: 72 |   Options: Inlining true, Optimization true, Expressions true, Deforming true |   Timing: Generation 1.650 ms, Inlining 49.738 ms, Optimization 140.356 ms, Emission 118.987 ms, Total 310.731 ms | Execution Time: 346.310 ms"
s40,43.213,Aggregate  (cost=7404.64..7404.65 rows=1 width=8) (actual time=43.133..43.140 rows=1 loops=1) |   ->  Hash Join  (cost=5647.29..7359.16 rows=18192 width=0) (actual time=31.419..42.048 rows=28565 loops=1) |         Hash Cond: (b.userid = u.id) |         ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.003..4.144 rows=79851 loops=1) |         ->  Hash  (cost=5532.45..5532.45 rows=9187 width=8) (actual time=31.335..31.340 rows=4543 loops=1) |               Buckets: 16384  Batches: 1  Memory Usage: 306kB |               ->  Hash Join  (cost=5259.57..5532.45 rows=9187 width=8) (actual time=26.626..30.861 rows=4543 loops=1) |                     Hash Cond: (p.owneruserid = u.id) |                     ->  Hash Join  (cost=3770.21..4017.72 rows=9663 width=4) (actual time=19.785..22.649 rows=9249 loops=1) |                           Hash Cond: (pl.relatedpostid = p.id) |                           ->  Seq Scan on postlinks pl  (cost=0.00..220.78 rows=10186 width=4) (actual time=0.012..0.727 rows=10186 loops=1) |                                 Filter: (linktypeid = 1) |                                 Rows Removed by Filter: 916 |                           ->  Hash  (cost=2679.52..2679.52 rows=87255 width=8) (actual time=19.728..19.730 rows=87833 loops=1) |                                 Buckets: 131072  Batches: 1  Memory Usage: 4450kB |                                 ->  Seq Scan on posts p  (cost=0.00..2679.52 rows=87255 width=8) (actual time=0.028..10.049 rows=87833 loops=1) |                                       Filter: ((score >= '-1'::integer) AND (commentcount <= 8) AND (creationdate >= '2010-07-21 12:30:43'::timestamp without time zone) AND (creationdate <= '2014-09-07 01:11:03'::timestamp without time zone)) |                                       Rows Removed by Filter: 4143 |                     ->  Hash  (cost=1002.69..1002.69 rows=38934 width=4) (actual time=6.825..6.825 rows=39139 loops=1) |                           Buckets: 65536  Batches: 1  Memory Usage: 1888kB |                           ->  Seq Scan on users u  (cost=0.00..1002.69 rows=38934 width=4) (actual time=0.013..3.237 rows=39139 loops=1) |                                 Filter: ((views <= 40) AND (creationdate >= '2010-07-26 19:11:25'::timestamp without time zone) AND (creationdate <= '2014-09-11 22:26:42'::timestamp without time zone)) |                                 Rows Removed by Filter: 1186 | Planning Time: 0.249 ms | Execution Time: 43.204 ms
s41,16.645,Aggregate  (cost=5350.07..5350.08 rows=1 width=8) (actual time=16.540..16.547 rows=1 loops=1) |   ->  Hash Join  (cost=3619.51..5349.67 rows=158 width=0) (actual time=8.285..16.476 rows=1717 loops=1) |         Hash Cond: (b.userid = u.id) |         ->  Seq Scan on badges b  (cost=0.00..1430.14 rows=79587 width=4) (actual time=0.004..4.744 rows=79571 loops=1) |               Filter: (date <= '2014-09-10 22:50:06'::timestamp without time zone) |               Rows Removed by Filter: 280 |         ->  Hash  (cost=3618.51..3618.51 rows=80 width=8) (actual time=8.116..8.121 rows=332 loops=1) |               Buckets: 1024  Batches: 1  Memory Usage: 21kB |               ->  Nested Loop  (cost=3149.30..3618.51 rows=80 width=8) (actual time=6.159..8.082 rows=332 loops=1) |                     ->  Hash Join  (cost=3149.01..3397.99 rows=90 width=4) (actual time=6.122..7.440 rows=560 loops=1) |                           Hash Cond: (pl.relatedpostid = p.id) |                           ->  Seq Scan on postlinks pl  (cost=0.00..220.78 rows=10745 width=4) (actual time=0.002..0.661 rows=10739 loops=1) |                                 Filter: (creationdate <= '2014-08-17 01:23:50'::timestamp without time zone) |                                 Rows Removed by Filter: 363 |                           ->  Hash  (cost=3139.40..3139.40 rows=769 width=8) (actual time=6.112..6.115 rows=1654 loops=1) |                                 Buckets: 2048 (originally 1024)  Batches: 1 (originally 1)  Memory Usage: 81kB |                                 ->  Seq Scan on posts p  (cost=0.00..3139.40 rows=769 width=8) (actual time=0.004..5.952 rows=1654 loops=1) |                                       Filter: ((score >= '-1'::integer) AND (score <= 10) AND (answercount <= 5) AND (favoritecount >= 0) AND (favoritecount <= 6) AND (commentcount = 2)) |                                       Rows Removed by Filter: 90322 |                     ->  Index Scan using users_pkey on users u  (cost=0.29..2.45 rows=1 width=4) (actual time=0.001..0.001 rows=1 loops=560) |                           Index Cond: (id = p.owneruserid) |                           Filter: ((views <= 33) AND (downvotes >= 0) AND (creationdate >= '2010-08-19 17:31:36'::timestamp without time zone) AND (creationdate <= '2014-08-06 07:23:12'::timestamp without time zone)) |                           Rows Removed by Filter: 0 | Planning Time: 0.224 ms | Execution Time: 16.580 ms
s42,165.601,Finalize Aggregate  (cost=18579.66..18579.67 rows=1 width=8) (actual time=154.842..156.550 rows=1 loops=1) |   ->  Gather  (cost=18579.55..18579.66 rows=1 width=8) (actual time=154.350..156.546 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=17579.55..17579.56 rows=1 width=8) (actual time=149.512..149.517 rows=1 loops=2) |               ->  Parallel Hash Join  (cost=10111.46..16859.76 rows=287916 width=0) (actual time=72.916..133.607 rows=448090 loops=2) |                     Hash Cond: (v.postid = p.id) |                     ->  Parallel Seq Scan on votes v  (cost=0.00..4089.79 rows=192979 width=4) (actual time=0.004..8.553 rows=164032 loops=2) |                     ->  Parallel Hash  (cost=9102.46..9102.46 rows=80720 width=8) (actual time=72.526..72.530 rows=104792 loops=2) |                           Buckets: 262144  Batches: 1  Memory Usage: 10304kB |                           ->  Parallel Hash Join  (cost=4395.62..9102.46 rows=80720 width=8) (actual time=15.190..59.715 rows=104792 loops=2) |                                 Hash Cond: (p.owneruserid = u.id) |                                 ->  Hash Join  (cost=3207.98..7699.61 rows=81977 width=12) (actual time=11.978..42.434 rows=106821 loops=2) |                                       Hash Cond: (ph.postid = p.id) |                                       ->  Parallel Seq Scan on posthistory ph  (cost=0.00..4023.45 rows=178345 width=4) (actual time=0.006..8.415 rows=151594 loops=2) |                                       ->  Hash  (cost=2679.52..2679.52 rows=42277 width=8) (actual time=11.914..11.914 rows=42291 loops=2) |                                             Buckets: 65536  Batches: 1  Memory Usage: 2162kB |                                             ->  Seq Scan on posts p  (cost=0.00..2679.52 rows=42277 width=8) (actual time=0.008..7.517 rows=42291 loops=2) |                                                   Filter: ((score >= '-1'::integer) AND (commentcount >= 0) AND (commentcount <= 11) AND (posttypeid = 1)) |                                                   Rows Removed by Filter: 49685 |                                 ->  Parallel Hash  (cost=891.12..891.12 rows=23721 width=4) (actual time=3.122..3.123 rows=20162 loops=2) |                                       Buckets: 65536  Batches: 1  Memory Usage: 2112kB |                                       ->  Parallel Index Only Scan using users_pkey on users u  (cost=0.29..891.12 rows=23721 width=4) (actual time=0.008..2.318 rows=40325 loops=1) |                                             Heap Fetches: 0 | Planning Time: 0.222 ms | Execution Time: 156.602 ms
s43,614.358,Finalize Aggregate  (cost=40464.53..40464.54 rows=1 width=8) (actual time=610.371..610.409 rows=1 loops=1) |   ->  Gather  (cost=40464.42..40464.53 rows=1 width=8) (actual time=610.364..610.405 rows=2 loops=1) |         Workers Planned: 1 |         Workers Launched: 1 |         ->  Partial Aggregate  (cost=39464.42..39464.43 rows=1 width=8) (actual time=542.211..542.215 rows=1 loops=2) |               ->  Hash Join  (cost=11259.61..18011.43 rows=8581194 width=0) (actual time=152.065..406.657 rows=3830906 loops=2) |                     Hash Cond: (ph.userid = u.id) |                     ->  Parallel Seq Scan on posthistory ph  (cost=0.00..4469.32 rows=25046 width=4) (actual time=0.007..6.303 rows=21460 loops=2) |                           Filter: (posthistorytypeid = 3) |                           Rows Removed by Filter: 130133 |                     ->  Hash  (cost=8164.12..8164.12 rows=178039 width=12) (actual time=151.767..151.770 rows=550289 loops=2) |                           Buckets: 262144 (originally 262144)  Batches: 8 (originally 2)  Memory Usage: 6357kB |                           ->  Hash Join  (cost=3934.15..8164.12 rows=178039 width=12) (actual time=30.385..88.651 rows=550289 loops=2) |                                 Hash Cond: (p.owneruserid = u.id) |                                 ->  Seq Scan on posts p  (cost=0.00..1989.70 rows=91976 width=4) (actual time=0.004..6.411 rows=91968 loops=2) |                                       Filter: (score >= '-7'::integer) |                                       Rows Removed by Filter: 8 |                                 ->  Hash  (cost=2943.24..2943.24 rows=79273 width=8) (actual time=30.283..30.285 rows=68676 loops=2) |                                       Buckets: 131072  Batches: 1  Memory Usage: 3707kB |                                       ->  Hash Join  (cost=1503.10..2943.24 rows=79273 width=8) (actual time=6.643..22.212 rows=68676 loops=2) |                                             Hash Cond: (b.userid = u.id) |                                             ->  Seq Scan on badges b  (cost=0.00..1230.51 rows=79851 width=4) (actual time=0.004..3.870 rows=79851 loops=2) |                                             ->  Hash  (cost=1002.69..1002.69 rows=40033 width=4) (actual time=6.583..6.584 rows=40047 loops=2) |                                                   Buckets: 65536  Batches: 1  Memory Usage: 1920kB |                                                   ->  Seq Scan on users u  (cost=0.00..1002.69 rows=40033 width=4) (actual time=0.004..3.011 rows=40047 loops=2) |                                                         Filter: ((reputation >= 1) AND (upvotes >= 0) AND (upvotes <= 117)) |                                                         Rows Removed by Filter: 278 | Planning Time: 0.270 ms | Execution Time: 610.824 ms
